time,ax,ay,az,atotal
19.646,0.06,-0.01,-0.25,0.25
19.656,0.01,-0.01,-0.29,0.29
19.666,0.03,0.01,-0.22,0.22
19.676,0.04,0.03,-0.11,0.12
19.686,-0.01,0.04,-0.05,0.06
19.696,-0.02,0.04,-0.03,0.05
19.706,0.02,0.03,0.02,0.05
19.716,0.04,0.03,0.10,0.11
19.726,0.03,0.04,0.14,0.15
19.735,0.01,0.02,0.15,0.15
19.746,-0.02,0.01,0.18,0.18
19.755,0.00,-0.01,0.19,0.19
19.765,0.07,-0.03,0.15,0.17
19.775,0.06,-0.04,0.11,0.13
19.785,0.06,-0.07,0.03,0.09
19.796,0.07,-0.07,-0.01,0.10
19.805,0.06,-0.05,-0.06,0.10
19.815,0.01,-0.02,-0.12,0.12
19.825,-0.04,0.03,-0.20,0.21
19.835,-0.00,0.02,-0.22,0.22
19.845,0.08,0.02,-0.18,0.20
19.855,0.10,0.01,-0.14,0.18
19.865,0.07,0.02,-0.15,0.17
19.875,0.06,0.01,-0.14,0.15
19.885,0.06,-0.00,-0.07,0.09
19.895,0.02,0.01,-0.01,0.02
19.905,-0.06,0.03,0.02,0.07
19.915,-0.05,0.02,0.07,0.09
19.925,-0.01,-0.02,0.14,0.14
19.935,-0.00,-0.01,0.17,0.17
19.945,-0.03,-0.01,0.15,0.16
19.955,-0.04,-0.02,0.05,0.07
19.965,0.01,-0.04,0.03,0.05
19.975,0.07,-0.04,0.06,0.10
19.985,0.09,-0.02,0.05,0.10
19.995,0.08,0.00,-0.02,0.08
20.005,0.07,0.00,-0.09,0.12
20.015,0.08,-0.00,-0.11,0.13
20.025,0.09,-0.00,-0.12,0.15
20.035,0.08,-0.01,-0.09,0.12
20.045,0.05,-0.00,-0.09,0.11
20.055,0.02,-0.00,-0.12,0.12
20.065,0.05,-0.02,-0.10,0.11
20.075,0.05,-0.03,-0.04,0.08
20.085,0.03,-0.02,0.00,0.04
20.095,-0.05,0.03,0.00,0.06
20.105,-0.06,0.04,-0.05,0.09
20.115,0.01,-0.01,-0.05,0.05
20.125,0.04,-0.01,0.04,0.05
20.135,0.02,0.00,0.10,0.10
20.145,0.01,0.01,0.12,0.12
20.155,0.01,-0.00,0.10,0.10
20.165,0.00,0.01,0.06,0.06
20.175,-0.00,0.02,0.04,0.04
20.185,0.02,0.00,0.05,0.06
20.194,0.03,0.02,0.02,0.04
20.205,0.03,0.01,-0.06,0.07
20.215,0.03,0.01,-0.10,0.11
20.224,0.05,-0.00,-0.09,0.10
20.234,0.06,-0.02,-0.07,0.09
20.244,0.03,-0.02,-0.04,0.05
20.254,-0.02,0.00,-0.06,0.06
20.264,0.02,-0.00,-0.06,0.06
20.274,0.04,-0.03,-0.03,0.06
20.284,0.06,-0.01,0.01,0.06
20.294,0.05,-0.00,0.03,0.06
20.304,0.04,0.01,0.04,0.06
20.314,0.05,0.01,0.00,0.05
20.324,0.04,0.02,-0.03,0.05
20.338,0.01,0.01,-0.03,0.04
20.348,0.03,0.00,-0.00,0.03
20.358,0.01,0.00,0.04,0.04
20.368,-0.01,0.02,0.05,0.06
20.378,-0.01,0.02,0.06,0.06
20.388,0.03,0.02,0.04,0.05
20.398,0.05,-0.01,0.04,0.07
20.408,0.07,-0.03,0.04,0.09
20.418,0.06,-0.02,-0.01,0.06
20.428,-0.00,0.01,-0.05,0.05
20.438,-0.05,0.00,-0.08,0.10
20.448,0.00,0.01,-0.06,0.06
20.458,0.02,0.04,-0.03,0.05
20.468,0.01,0.00,0.01,0.01
20.478,0.05,-0.04,0.03,0.07
20.488,0.11,-0.05,0.04,0.12
20.498,0.11,-0.08,0.01,0.13
20.508,0.04,-0.06,-0.02,0.07
20.518,-0.02,-0.01,-0.09,0.09
20.528,-0.06,0.02,-0.15,0.16
20.538,-0.03,0.02,-0.15,0.16
20.548,0.02,0.04,-0.12,0.13
20.558,0.07,0.02,-0.07,0.10
20.568,0.08,0.02,0.01,0.08
20.577,0.07,0.03,0.08,0.11
20.587,0.02,0.05,0.07,0.09
20.598,0.02,0.03,0.12,0.13
20.607,0.01,0.02,0.16,0.16
20.618,0.00,0.01,0.17,0.17
20.627,-0.02,-0.00,0.11,0.12
20.637,0.02,-0.03,0.07,0.08
20.647,0.03,-0.04,0.05,0.07
20.657,0.03,-0.03,-0.00,0.05
20.667,0.02,-0.04,-0.05,0.06
20.677,0.02,-0.04,-0.11,0.12
20.687,0.14,-0.02,-0.07,0.16
20.697,-0.02,-0.01,-0.18,0.18
20.707,-0.06,0.01,-0.22,0.23
20.717,0.01,0.05,-0.18,0.18
20.727,0.05,0.05,-0.04,0.08
20.737,0.06,0.03,0.01,0.07
20.747,0.01,0.02,-0.01,0.03
20.757,0.03,0.01,-0.00,0.03
20.767,0.05,-0.00,0.03,0.06
20.777,0.02,0.02,0.09,0.09
20.787,-0.04,-0.01,0.11,0.12
20.797,-0.00,-0.04,0.11,0.12
20.807,0.05,-0.05,0.11,0.13
20.817,0.07,-0.06,0.08,0.12
20.827,0.02,-0.06,0.02,0.07
20.837,-0.00,-0.03,-0.05,0.06
20.847,0.01,-0.01,-0.10,0.10
20.857,0.02,0.03,-0.11,0.11
20.867,0.02,0.04,-0.08,0.09
20.877,0.03,0.04,-0.07,0.09
20.887,0.04,0.04,-0.04,0.07
20.897,0.04,0.04,-0.01,0.06
20.907,0.06,0.02,0.04,0.07
20.917,0.07,0.00,0.06,0.09
20.927,0.03,0.01,0.06,0.07
20.937,0.01,0.03,0.04,0.05
20.947,-0.03,0.02,-0.01,0.03
20.957,-0.01,0.00,-0.03,0.03
20.967,-0.00,0.00,-0.04,0.04
20.977,-0.01,-0.01,-0.03,0.03
20.987,-0.00,-0.05,-0.01,0.05
20.997,0.02,-0.03,0.03,0.05
21.007,0.03,-0.04,0.04,0.06
21.017,0.05,-0.01,0.02,0.05
21.027,0.03,-0.01,-0.01,0.03
21.037,0.04,-0.00,-0.04,0.05
21.047,0.05,0.02,-0.05,0.07
21.057,0.05,0.01,-0.05,0.07
21.067,0.07,0.02,-0.04,0.08
21.077,0.05,0.02,-0.03,0.07
21.086,0.03,0.00,-0.04,0.05
21.097,0.02,-0.02,0.02,0.03
21.106,0.12,0.02,-0.03,0.12
21.117,-0.01,-0.05,-0.03,0.06
21.126,-0.01,-0.02,0.02,0.03
21.137,-0.01,0.01,0.01,0.01
21.147,-0.02,-0.04,0.01,0.04
21.156,0.02,-0.02,0.01,0.03
21.166,0.02,0.01,0.03,0.04
21.176,-0.00,0.02,0.03,0.03
21.186,0.01,0.02,-0.02,0.03
21.196,0.04,0.01,-0.03,0.06
21.206,0.02,0.00,-0.01,0.03
21.216,0.01,0.02,0.02,0.03
21.226,0.01,0.00,-0.00,0.01
21.236,0.04,-0.01,-0.01,0.04
21.246,0.05,-0.01,-0.01,0.06
21.256,0.04,0.00,-0.02,0.05
21.266,0.03,0.01,-0.01,0.03
21.276,-0.01,-0.01,-0.05,0.05
21.286,0.01,-0.01,-0.05,0.05
21.296,0.06,-0.01,-0.03,0.07
21.306,0.04,0.01,-0.00,0.04
21.316,-0.02,-0.00,0.00,0.02
21.326,0.00,-0.00,-0.00,0.01
21.336,0.02,-0.00,-0.01,0.03
21.346,0.05,-0.01,0.01,0.05
21.356,0.05,-0.01,0.02,0.05
21.366,0.02,-0.00,0.02,0.02
21.376,0.00,0.02,-0.00,0.02
21.386,0.01,0.01,-0.02,0.02
21.396,0.03,0.00,-0.01,0.03
21.406,0.02,-0.01,0.01,0.03
21.416,0.01,0.01,0.01,0.02
21.426,0.00,0.01,-0.00,0.01
21.436,0.02,0.00,-0.03,0.04
21.446,0.04,-0.01,-0.05,0.06
21.456,0.04,-0.01,-0.02,0.05
21.466,0.04,0.00,0.04,0.05
21.476,0.01,0.03,0.05,0.06
21.486,-0.01,0.03,0.00,0.03
21.496,0.03,-0.00,-0.02,0.04
21.506,0.08,-0.04,-0.03,0.10
21.516,0.09,-0.04,0.01,0.09
21.526,0.02,-0.02,0.01,0.03
21.536,-0.03,0.00,-0.01,0.04
21.546,-0.04,0.02,-0.03,0.05
21.556,0.01,0.02,-0.02,0.03
21.566,0.00,0.04,-0.02,0.04
21.576,0.01,-0.01,0.01,0.02
21.585,0.09,-0.07,0.02,0.11
21.596,0.13,-0.09,0.05,0.17
21.606,0.04,-0.06,-0.01,0.07
21.615,-0.03,-0.03,-0.07,0.08
21.625,-0.06,0.03,-0.11,0.13
21.635,-0.04,0.04,-0.11,0.12
21.645,0.02,0.04,-0.08,0.10
21.655,0.06,0.02,-0.05,0.09
21.665,0.10,0.04,-0.01,0.11
21.675,0.06,0.04,0.01,0.07
21.685,0.05,0.01,0.07,0.09
21.695,0.03,0.02,0.14,0.14
21.705,-0.01,0.02,0.16,0.17
21.715,-0.01,0.00,0.14,0.14
21.725,0.02,-0.03,0.11,0.11
21.735,0.04,-0.01,0.04,0.06
21.745,0.02,-0.02,-0.03,0.04
21.755,0.01,-0.03,-0.06,0.07
21.765,-0.00,-0.00,-0.15,0.15
21.775,-0.00,-0.01,-0.24,0.24
21.785,0.03,-0.02,-0.20,0.20
21.795,0.03,0.00,-0.13,0.13
21.805,0.01,0.03,-0.09,0.09
21.815,0.02,0.01,-0.07,0.07
21.825,0.03,0.03,-0.03,0.05
21.835,0.02,0.03,-0.00,0.03
21.845,0.04,0.02,0.07,0.08
21.855,0.05,0.01,0.11,0.12
21.865,0.04,0.02,0.14,0.14
21.875,-0.00,0.02,0.13,0.14
21.885,-0.02,0.00,0.11,0.11
21.895,0.00,-0.02,0.10,0.11
21.905,0.03,-0.03,0.08,0.09
21.915,0.05,-0.04,0.03,0.07
21.925,0.08,-0.08,-0.02,0.12
21.935,0.06,-0.06,-0.02,0.08
21.945,0.03,-0.02,-0.04,0.06
21.955,-0.03,0.00,-0.08,0.08
21.965,-0.05,0.05,-0.10,0.13
21.975,-0.00,0.05,-0.11,0.12
21.985,0.05,0.06,-0.12,0.14
21.995,0.05,0.07,-0.12,0.15
22.004,0.03,0.06,-0.11,0.13
22.015,0.07,0.02,-0.07,0.10
22.025,0.07,0.01,0.01,0.07
22.034,0.02,0.00,0.08,0.09
22.045,-0.02,0.01,0.11,0.11
22.054,-0.05,0.01,0.11,0.12
22.064,-0.05,-0.01,0.05,0.07
22.074,-0.04,-0.04,0.08,0.10
22.084,0.00,-0.03,0.09,0.10
22.094,0.00,-0.02,0.08,0.08
22.104,-0.03,0.00,0.01,0.03
22.115,0.01,0.01,-0.06,0.07
22.124,0.08,-0.01,-0.07,0.11
22.134,0.10,-0.01,-0.06,0.11
22.144,0.09,0.00,-0.03,0.10
22.154,0.07,0.01,-0.04,0.08
22.164,0.06,0.01,-0.05,0.08
22.174,0.05,0.02,-0.05,0.07
22.184,0.03,0.01,-0.01,0.04
22.194,0.03,-0.01,-0.01,0.03
22.204,0.01,0.01,-0.03,0.03
22.214,-0.01,-0.01,-0.04,0.05
22.224,0.03,-0.03,-0.02,0.04
22.234,0.05,-0.02,0.04,0.07
22.244,0.03,-0.01,0.05,0.06
22.254,0.01,-0.03,0.02,0.04
22.264,0.01,-0.00,0.01,0.01
22.274,0.00,0.01,-0.01,0.01
22.284,0.00,0.01,-0.00,0.01
22.294,0.01,0.00,0.02,0.03
22.304,0.00,0.02,0.02,0.02
22.314,0.01,0.03,-0.01,0.04
22.324,0.02,0.00,-0.02,0.03
22.334,0.00,0.01,-0.01,0.01
22.344,0.00,0.02,-0.01,0.02
22.354,0.04,0.00,0.01,0.04
22.364,0.06,-0.01,0.01,0.06
22.374,0.05,0.00,0.03,0.06
22.384,0.03,-0.01,0.02,0.04
22.394,0.02,-0.01,0.01,0.02
22.404,0.02,0.00,-0.00,0.02
22.414,0.01,-0.00,-0.01,0.01
22.424,0.01,0.00,-0.00,0.01
22.434,0.01,0.00,-0.02,0.03
22.444,0.03,0.00,-0.04,0.05
22.454,0.01,0.01,-0.02,0.03
22.464,0.01,0.02,-0.04,0.04
22.474,0.03,0.01,-0.05,0.06
22.484,0.04,0.01,-0.03,0.05
22.494,0.04,-0.01,-0.04,0.05
22.504,0.03,-0.00,-0.03,0.05
22.513,0.03,-0.01,-0.03,0.04
22.523,0.04,-0.01,-0.01,0.04
22.534,0.02,-0.00,0.02,0.03
22.544,0.02,0.01,0.06,0.06
22.554,-0.00,0.02,0.06,0.07
22.564,-0.01,0.03,0.02,0.04
22.573,0.02,-0.00,0.01,0.02
22.583,0.06,-0.03,0.01,0.07
22.593,0.02,-0.01,-0.01,0.02
22.603,-0.03,0.02,-0.02,0.04
22.613,-0.01,-0.02,-0.03,0.04
22.623,0.02,-0.04,-0.01,0.04
22.633,0.02,0.01,0.03,0.04
22.643,0.03,-0.02,0.04,0.05
22.653,0.08,-0.04,0.02,0.09
22.663,0.11,-0.06,-0.06,0.14
22.673,0.10,-0.07,-0.09,0.16
22.683,0.05,-0.04,-0.12,0.14
22.693,-0.02,0.02,-0.15,0.15
22.703,-0.07,0.05,-0.14,0.16
22.713,-0.04,0.06,-0.12,0.14
22.723,0.03,0.07,-0.07,0.10
22.733,0.06,0.05,-0.02,0.08
22.743,0.08,0.01,0.06,0.10
22.753,0.07,0.01,0.14,0.16
22.763,0.06,0.02,0.19,0.20
22.773,0.00,0.01,0.21,0.21
22.783,-0.01,0.00,0.20,0.20
22.793,-0.01,-0.01,0.15,0.15
22.803,-0.03,-0.02,0.07,0.08
22.813,-0.04,-0.02,-0.03,0.05
22.823,0.02,-0.04,-0.10,0.11
22.833,0.08,-0.05,-0.09,0.13
22.843,0.09,-0.02,-0.11,0.14
22.853,0.05,-0.00,-0.17,0.18
22.863,0.03,-0.00,-0.20,0.20
22.873,0.03,0.03,-0.15,0.16
22.883,0.03,0.04,-0.11,0.12
22.893,-0.01,0.03,-0.08,0.09
22.903,-0.00,0.03,-0.02,0.04
22.913,0.01,0.02,0.01,0.03
22.923,0.01,0.02,0.03,0.04
22.933,0.03,0.01,0.06,0.07
22.943,0.04,0.01,0.12,0.13
22.953,0.01,-0.01,0.13,0.13
22.963,0.02,-0.04,0.12,0.13
22.972,0.05,-0.05,0.10,0.12
22.983,0.04,-0.05,0.05,0.08
22.993,0.05,-0.08,0.03,0.10
23.002,0.05,-0.05,0.01,0.07
23.013,0.00,-0.02,-0.06,0.06
23.022,-0.03,0.01,-0.12,0.12
23.032,-0.02,0.03,-0.15,0.16
23.042,0.01,0.06,-0.15,0.16
23.052,0.04,0.06,-0.15,0.17
23.062,0.07,0.02,-0.12,0.14
23.072,0.08,0.01,-0.06,0.10
23.082,0.08,0.01,-0.04,0.09
23.092,0.04,0.00,-0.02,0.04
23.102,-0.01,-0.01,-0.01,0.02
23.112,-0.01,-0.02,0.03,0.04
23.122,0.00,-0.02,0.08,0.08
23.132,-0.01,-0.02,0.10,0.11
23.142,-0.03,-0.00,0.06,0.07
23.152,-0.04,-0.01,-0.01,0.04
23.162,0.01,-0.03,-0.02,0.04
23.172,0.06,-0.03,0.03,0.07
23.182,0.06,-0.01,0.03,0.07
23.192,0.05,-0.01,0.01,0.05
23.202,0.07,-0.02,-0.03,0.08
23.212,0.09,-0.01,-0.03,0.09
23.222,0.06,0.01,-0.04,0.07
23.232,0.03,0.02,-0.06,0.07
23.242,0.03,0.01,-0.08,0.08
23.252,0.05,-0.01,-0.05,0.07
23.262,0.06,-0.02,0.00,0.06
23.272,0.04,-0.02,0.03,0.05
23.282,-0.00,-0.00,0.01,0.01
23.292,0.00,-0.01,-0.02,0.02
23.302,0.03,-0.02,-0.01,0.04
23.312,0.04,0.00,0.01,0.04
23.322,-0.01,0.02,-0.01,0.02
23.332,-0.04,-0.00,-0.04,0.05
23.342,0.01,0.01,-0.02,0.02
23.352,0.03,0.01,0.01,0.04
23.362,0.04,0.01,0.02,0.04
23.372,0.02,0.01,0.03,0.03
23.382,0.01,0.01,0.01,0.02
23.392,0.02,0.01,-0.02,0.03
23.402,0.03,0.01,-0.02,0.04
23.412,0.02,0.00,-0.02,0.03
23.422,0.04,0.01,-0.02,0.04
23.432,-0.00,-0.00,-0.02,0.02
23.442,-0.02,0.01,-0.02,0.03
23.452,0.00,-0.00,-0.02,0.02
23.462,0.03,-0.01,0.02,0.04
23.472,0.03,-0.01,0.01,0.03
23.482,0.03,0.01,-0.01,0.03
23.492,0.03,0.01,-0.03,0.04
23.502,0.04,-0.01,-0.04,0.06
23.512,0.03,0.00,-0.05,0.06
23.522,0.03,0.01,-0.03,0.04
23.532,0.03,0.01,-0.02,0.03
23.541,0.01,0.03,0.03,0.04
23.551,-0.00,0.02,0.01,0.03
23.561,0.01,0.02,0.01,0.03
23.572,0.03,-0.01,0.01,0.04
23.581,0.09,-0.03,0.02,0.10
23.591,0.06,-0.02,0.02,0.07
23.601,-0.02,-0.01,-0.00,0.02
23.611,-0.04,0.02,-0.00,0.05
23.621,-0.01,0.01,-0.00,0.02
23.631,-0.00,0.04,0.04,0.05
23.641,0.01,-0.00,0.06,0.06
23.651,0.04,-0.04,0.06,0.08
23.661,0.06,-0.06,0.05,0.10
23.671,0.06,-0.05,-0.00,0.08
23.681,0.04,-0.04,-0.06,0.08
23.691,-0.00,-0.02,-0.11,0.11
23.701,-0.05,0.03,-0.15,0.16
23.711,-0.05,0.06,-0.20,0.21
23.721,0.03,0.05,-0.18,0.19
23.731,0.08,0.04,-0.11,0.14
23.741,0.09,0.03,0.00,0.10
23.751,0.08,0.04,0.09,0.13
23.761,0.03,0.02,0.12,0.13
23.771,-0.00,0.03,0.14,0.14
23.781,-0.01,0.02,0.17,0.18
23.791,0.00,0.02,0.17,0.17
23.801,-0.00,-0.00,0.12,0.12
23.811,0.02,-0.04,0.05,0.07
23.821,0.03,-0.05,-0.00,0.06
23.831,0.01,-0.05,-0.08,0.09
23.841,0.00,-0.04,-0.12,0.12
23.851,0.04,-0.02,-0.15,0.16
23.861,0.03,-0.00,-0.15,0.15
23.871,0.01,0.02,-0.13,0.14
23.881,-0.00,0.03,-0.10,0.11
23.891,-0.01,0.03,-0.08,0.09
23.901,0.02,0.05,-0.05,0.07
23.911,0.02,0.05,0.01,0.05
23.921,0.04,0.02,0.05,0.06
23.931,0.04,0.02,0.08,0.09
23.941,0.01,0.02,0.10,0.10
23.951,-0.00,0.04,0.09,0.09
23.961,0.00,-0.03,0.09,0.10
23.971,0.05,-0.04,0.12,0.13
23.980,0.06,-0.04,0.11,0.13
23.990,0.02,-0.05,0.06,0.08
24.000,0.04,-0.07,0.03,0.09
24.010,0.02,-0.04,0.00,0.04
24.020,-0.02,-0.00,-0.02,0.03
24.030,-0.05,0.04,-0.09,0.11
24.040,0.01,0.05,-0.11,0.12
24.050,0.04,0.06,-0.11,0.13
24.060,0.03,0.07,-0.16,0.18
24.070,0.06,0.03,-0.17,0.18
24.080,0.10,-0.01,-0.08,0.13
24.090,0.09,0.02,0.01,0.09
24.100,0.02,0.02,0.03,0.04
24.110,-0.03,0.00,0.01,0.03
24.120,-0.02,-0.01,0.05,0.05
24.130,-0.00,-0.02,0.07,0.08
24.140,-0.00,-0.03,0.11,0.12
24.150,-0.03,-0.02,0.08,0.08
24.160,-0.02,-0.02,0.04,0.05
24.170,0.04,-0.03,0.03,0.06
24.180,0.05,-0.01,0.02,0.05
24.190,0.05,-0.01,-0.01,0.05
24.200,0.08,-0.00,-0.04,0.09
24.210,0.08,0.00,-0.05,0.10
24.220,0.08,0.03,-0.08,0.11
24.230,0.05,0.03,-0.11,0.12
24.240,0.05,0.02,-0.14,0.15
24.250,0.08,-0.00,-0.11,0.13
24.260,0.09,-0.02,-0.05,0.11
24.270,0.06,-0.02,0.00,0.06
24.280,0.02,-0.02,0.03,0.04
24.290,-0.02,0.00,0.02,0.03
24.300,-0.01,-0.00,0.01,0.01
24.310,0.01,-0.02,0.06,0.06
24.320,-0.03,-0.01,0.06,0.07
24.334,-0.02,0.02,0.05,0.06
24.344,0.01,0.00,0.03,0.03
24.353,0.01,0.01,0.01,0.02
24.363,0.00,0.01,0.03,0.03
24.373,0.00,0.03,0.02,0.04
24.384,0.01,0.02,-0.04,0.05
24.393,0.05,-0.00,-0.05,0.07
24.403,0.06,0.00,-0.03,0.07
24.413,0.04,0.00,-0.02,0.05
24.423,0.02,-0.01,-0.03,0.03
24.433,0.01,-0.00,-0.04,0.05
24.443,0.00,0.02,-0.07,0.07
24.453,0.01,-0.01,-0.05,0.06
24.463,0.02,-0.02,-0.00,0.03
24.473,0.02,-0.00,0.03,0.04
24.483,0.04,-0.01,0.04,0.06
24.493,0.04,-0.00,0.01,0.04
24.503,0.04,0.00,0.02,0.04
24.513,0.04,0.00,0.04,0.05
24.523,0.01,0.00,0.01,0.01
24.533,0.03,0.00,-0.00,0.04
24.543,0.04,-0.00,-0.00,0.04
24.553,0.04,0.01,0.02,0.04
24.563,0.02,0.01,-0.01,0.02
24.573,0.01,-0.00,-0.04,0.04
24.583,0.03,-0.01,-0.03,0.05
24.593,0.06,-0.01,-0.01,0.06
24.603,0.02,-0.00,-0.01,0.03
24.613,0.01,-0.02,-0.03,0.03
24.623,0.02,-0.02,-0.02,0.03
24.633,0.03,0.02,-0.01,0.03
24.643,-0.00,0.01,-0.01,0.02
24.653,-0.01,0.00,-0.02,0.02
24.663,0.03,0.00,0.01,0.03
24.673,0.04,0.02,0.01,0.04
24.683,0.03,-0.01,-0.02,0.03
24.693,0.06,-0.04,-0.03,0.08
24.703,0.09,-0.02,-0.03,0.09
24.713,0.06,-0.01,-0.04,0.07
24.723,-0.02,0.01,-0.04,0.05
24.733,-0.02,0.02,-0.03,0.04
24.743,-0.00,0.04,-0.02,0.05
24.753,0.00,0.03,-0.02,0.04
24.763,0.02,-0.04,0.01,0.05
24.773,0.10,-0.06,0.06,0.13
24.783,0.12,-0.08,0.06,0.16
24.793,0.05,-0.06,0.02,0.08
24.803,-0.01,-0.02,-0.03,0.04
24.813,-0.06,0.02,-0.08,0.10
24.823,-0.05,0.05,-0.15,0.16
24.833,0.00,0.05,-0.15,0.16
24.842,0.05,0.05,-0.10,0.12
24.852,0.09,0.04,-0.00,0.10
24.862,0.08,0.02,0.08,0.11
24.872,0.02,0.03,0.11,0.12
24.882,-0.00,0.03,0.14,0.14
24.892,-0.03,0.03,0.15,0.15
24.902,0.00,0.02,0.13,0.13
24.912,0.03,-0.01,0.10,0.11
24.922,0.02,-0.03,0.05,0.07
24.932,0.02,-0.05,0.02,0.06
24.942,0.03,-0.05,-0.04,0.07
24.952,0.05,-0.05,-0.07,0.09
24.962,0.02,-0.03,-0.11,0.12
24.972,0.06,-0.00,-0.10,0.12
24.982,0.09,0.01,-0.05,0.11
24.992,-0.11,0.02,-0.19,0.22
25.002,-0.04,0.05,-0.17,0.18
25.012,-0.00,0.08,-0.11,0.14
25.022,0.04,0.03,-0.00,0.05
25.032,0.05,0.03,0.05,0.07
25.042,0.04,0.02,0.10,0.11
25.052,0.05,0.01,0.07,0.09
25.062,0.02,0.01,0.06,0.06
25.072,-0.01,-0.00,0.06,0.06
25.082,0.03,-0.02,0.12,0.12
25.092,0.08,-0.04,0.13,0.16
25.102,0.06,-0.05,0.10,0.13
25.112,0.01,-0.05,0.01,0.06
25.122,0.03,-0.05,-0.04,0.07
25.132,0.01,-0.03,-0.03,0.05
25.142,-0.03,0.01,-0.03,0.05
25.152,-0.04,0.06,-0.08,0.10
25.162,-0.01,0.07,-0.11,0.13
25.172,0.03,0.05,-0.14,0.15
25.182,0.06,0.06,-0.12,0.15
25.192,0.08,0.04,-0.09,0.13
25.202,0.07,0.01,-0.04,0.09
25.212,0.05,0.00,0.02,0.06
25.222,0.02,0.01,0.08,0.08
25.232,-0.04,0.00,0.10,0.10
25.242,-0.07,-0.00,0.08,0.10
25.252,-0.04,-0.01,0.08,0.09
25.262,-0.03,-0.01,0.08,0.08
25.272,-0.01,-0.02,0.05,0.06
25.282,0.00,-0.03,0.04,0.05
25.292,0.04,-0.02,0.01,0.05
25.302,0.07,-0.02,-0.01,0.07
25.312,0.07,-0.02,-0.02,0.07
25.322,0.07,0.00,-0.03,0.08
25.332,0.06,0.01,-0.05,0.08
25.342,0.06,0.02,-0.06,0.09
25.352,0.04,0.02,-0.09,0.10
25.361,0.05,0.01,-0.09,0.11
25.372,0.06,0.01,-0.07,0.09
25.381,0.07,-0.01,-0.04,0.08
25.392,0.03,-0.01,-0.02,0.04
25.402,0.02,-0.02,-0.01,0.03
25.411,0.02,-0.01,0.02,0.03
25.421,0.00,-0.01,0.04,0.04
25.431,0.00,-0.03,0.05,0.06
25.441,-0.01,-0.01,0.07,0.07
25.451,0.02,0.00,0.05,0.05
25.461,0.01,0.02,0.03,0.03
25.471,0.01,0.01,0.01,0.02
25.481,0.02,0.02,-0.01,0.03
25.491,0.01,0.02,-0.01,0.03
25.501,0.00,0.00,0.01,0.01
25.511,0.02,0.00,-0.01,0.03
25.521,0.01,0.01,-0.03,0.03
25.531,0.01,0.01,-0.02,0.03
25.541,0.01,0.00,-0.01,0.02
25.551,0.03,-0.00,-0.01,0.04
25.561,0.03,0.00,-0.01,0.04
25.571,0.04,0.01,-0.04,0.06
25.581,0.05,-0.01,-0.05,0.07
25.591,0.04,-0.01,-0.05,0.07
25.601,0.03,-0.01,-0.03,0.04
25.611,0.02,-0.02,-0.01,0.03
25.621,0.03,-0.00,0.02,0.04
25.631,0.01,-0.00,0.04,0.05
25.641,-0.00,0.01,0.03,0.03
25.651,0.03,-0.00,0.02,0.03
25.661,0.04,0.01,0.02,0.05
25.671,0.05,0.01,-0.01,0.05
25.681,0.04,0.01,-0.03,0.05
25.691,0.03,0.00,-0.04,0.05
25.701,0.04,-0.01,-0.04,0.06
25.711,0.03,-0.01,-0.01,0.03
25.721,0.02,-0.01,0.01,0.03
25.731,0.02,-0.01,0.01,0.02
25.741,0.00,0.01,0.02,0.02
25.751,-0.01,0.01,0.03,0.03
25.761,0.02,0.01,0.02,0.03
25.771,0.02,0.01,0.01,0.02
25.781,0.02,0.01,-0.03,0.04
25.791,0.03,0.01,-0.03,0.04
25.801,0.02,0.01,-0.01,0.02
25.811,0.02,-0.00,-0.00,0.02
25.821,0.02,-0.01,0.03,0.03
25.831,0.06,-0.04,0.05,0.09
25.840,0.09,-0.03,0.04,0.10
25.851,0.02,-0.01,-0.01,0.03
25.860,-0.02,0.00,-0.05,0.06
25.870,0.02,0.01,-0.06,0.07
25.880,-0.01,0.04,-0.05,0.07
25.890,-0.00,0.01,-0.03,0.04
25.900,0.08,-0.04,-0.01,0.09
25.910,0.13,-0.06,0.01,0.15
25.920,0.11,-0.08,0.01,0.14
25.930,0.04,-0.07,-0.06,0.10
25.940,-0.03,-0.01,-0.09,0.09
25.950,-0.07,0.03,-0.13,0.15
25.960,-0.07,0.05,-0.12,0.14
25.970,-0.05,0.05,-0.07,0.10
25.980,-0.01,0.06,-0.01,0.06
25.990,0.06,0.05,0.06,0.09
26.000,0.10,0.02,0.12,0.16
26.010,0.07,0.01,0.17,0.19
26.020,0.04,0.01,0.18,0.19
26.030,0.01,0.01,0.17,0.17
26.040,0.01,0.00,0.15,0.15
26.050,0.00,-0.02,0.09,0.09
26.060,0.01,-0.02,0.03,0.03
26.070,0.00,-0.04,-0.04,0.06
26.080,-0.00,-0.03,-0.13,0.14
26.090,0.04,-0.04,-0.19,0.20
26.100,0.05,-0.03,-0.20,0.21
26.110,0.04,-0.01,-0.18,0.19
26.120,0.03,-0.01,-0.14,0.14
26.130,0.02,0.02,-0.14,0.14
26.140,0.01,0.02,-0.12,0.12
26.150,0.01,0.02,-0.05,0.05
26.160,0.04,0.04,-0.00,0.05
26.170,0.05,0.03,0.06,0.08
26.180,0.06,0.03,0.10,0.12
26.190,0.03,0.02,0.11,0.12
26.200,0.01,0.03,0.13,0.14
26.210,0.00,-0.01,0.15,0.15
