time,ax,ay,az,atotal
13.041,-2.79,-0.06,0.74,2.89
13.051,-2.75,0.04,0.73,2.85
13.061,-2.53,0.19,0.73,2.64
13.071,-2.25,0.36,0.71,2.39
13.081,-1.93,0.48,0.69,2.11
13.091,-1.67,0.49,0.73,1.89
13.101,-1.52,0.35,0.80,1.75
13.111,-1.61,0.05,0.88,1.84
13.121,-1.78,-0.32,0.99,2.06
13.131,-1.71,-0.61,1.23,2.19
13.141,-1.42,-0.77,1.60,2.28
13.151,-1.00,-0.89,2.54,2.87
13.161,-0.85,-1.11,4.66,4.87
13.171,-1.27,-1.08,6.50,6.71
13.181,-1.75,-0.78,6.56,6.84
13.191,-1.98,-0.47,6.10,6.43
13.201,-2.10,-0.22,5.65,6.03
13.211,-2.11,-0.06,5.18,5.59
13.221,-1.99,-0.03,4.70,5.11
13.231,-1.85,-0.21,4.03,4.44
13.241,-2.14,-0.81,3.22,3.95
13.251,-3.18,-1.85,2.30,4.34
13.261,-4.52,-2.83,1.45,5.52
13.271,-5.27,-3.25,0.84,6.25
13.281,-4.88,-2.97,0.57,5.75
13.290,-3.64,-2.13,0.91,4.32
13.300,-2.32,-0.80,1.91,3.11
13.311,-1.09,0.55,2.67,2.94
13.320,-0.27,1.18,2.97,3.21
13.330,-0.01,1.00,3.22,3.37
13.340,0.07,0.13,3.55,3.55
13.350,0.14,-1.03,3.95,4.08
13.360,0.07,-1.82,3.65,4.08
13.370,0.02,-2.39,2.52,3.47
13.380,0.23,-2.72,1.23,2.99
13.390,0.55,-3.03,0.11,3.08
13.400,0.44,-3.20,-0.93,3.36
13.410,0.48,-3.10,-1.80,3.61
13.420,0.63,-2.69,-2.31,3.60
13.430,0.79,-2.15,-2.52,3.40
13.440,1.32,-1.67,-2.54,3.32
13.450,1.91,-1.07,-2.76,3.52
13.460,2.08,-0.77,-2.19,3.12
13.470,1.73,-0.77,-1.18,2.24
13.480,1.62,-0.77,-0.58,1.89
13.490,1.58,-0.74,-0.48,1.81
13.500,1.08,-0.53,-0.75,1.42
13.510,0.66,-0.13,-1.39,1.54
13.520,0.34,0.43,-1.97,2.04
13.530,-0.21,0.84,-1.82,2.01
13.540,-0.81,1.19,-1.92,2.40
13.550,-1.50,1.42,-2.32,3.11
13.560,-1.84,1.33,-2.54,3.41
13.570,-1.87,1.13,-2.49,3.31
13.580,-1.64,0.94,-2.27,2.96
13.590,-1.33,0.79,-1.98,2.51
13.600,-0.71,0.55,-2.10,2.29
13.610,-0.07,0.31,-2.77,2.79
13.620,-0.49,0.12,-3.52,3.56
13.630,-1.07,0.19,-3.72,3.88
13.640,-1.06,0.35,-3.37,3.55
13.650,-0.69,0.62,-2.82,2.97
13.660,-0.07,0.98,-2.73,2.90
13.670,0.57,1.40,-3.17,3.52
13.680,1.48,1.93,-3.48,4.25
13.690,2.44,2.50,-3.66,5.06
13.700,3.06,2.99,-3.75,5.69
13.710,3.42,3.42,-3.72,6.10
13.720,3.70,3.76,-3.52,6.35
13.729,3.96,4.00,-3.21,6.48
13.739,4.19,4.07,-2.78,6.47
13.749,4.22,3.99,-2.40,6.29
13.760,4.04,3.70,-1.97,5.82
13.769,3.65,3.16,-1.21,4.98
13.779,2.86,2.22,0.33,3.63
13.789,1.38,1.00,2.45,2.99
13.799,-0.50,-0.14,5.19,5.21
13.809,-2.62,-1.64,9.04,9.56
13.819,-4.90,-4.00,13.58,14.99
13.829,-6.87,-6.81,16.27,18.93
13.839,-7.92,-8.46,13.27,17.62
13.849,-6.93,-7.68,6.75,12.36
13.859,-4.54,-5.20,2.63,7.38
13.869,-1.73,-1.46,2.00,3.02
13.879,-0.39,1.80,2.57,3.16
13.889,0.69,4.23,3.27,5.39
13.899,3.08,6.29,1.80,7.23
13.909,4.94,6.40,-3.19,8.69
13.919,5.34,3.92,-6.84,9.52
13.929,5.33,-0.12,-7.13,8.90
13.939,4.97,-4.43,-6.84,9.54
13.949,4.81,-8.66,-6.63,11.92
13.959,4.91,-11.73,-6.04,14.08
13.969,3.99,-11.90,-4.52,13.34
13.979,0.72,-9.60,0.64,9.65
13.989,-0.13,-5.09,-0.96,5.19
13.999,1.20,-1.00,-3.72,4.03
14.009,1.27,2.01,-3.47,4.21
14.019,1.45,4.05,-3.29,5.42
14.029,1.55,5.25,-3.78,6.65
14.039,1.35,5.53,-4.35,7.16
14.049,1.01,4.99,-4.62,6.87
14.059,0.71,3.86,-4.49,5.96
14.069,0.35,2.24,-3.78,4.40
14.079,0.02,0.49,-2.81,2.85
14.089,-0.29,-0.77,-2.00,2.16
14.099,-0.69,-1.45,-1.74,2.36
14.109,-1.12,-1.57,-1.56,2.48
14.119,-1.64,-1.32,-1.48,2.57
14.129,-2.03,-0.61,-1.61,2.66
14.139,-1.92,0.22,-1.54,2.46
14.149,-1.51,1.01,-1.18,2.17
14.159,-1.23,1.70,-0.76,2.23
14.169,-0.97,2.19,-0.16,2.39
14.179,-0.84,2.48,0.37,2.65
14.188,-0.58,2.47,1.54,2.97
14.199,-0.33,1.89,3.20,3.73
14.208,-0.18,0.73,4.59,4.65
14.218,0.13,-0.31,6.56,6.57
14.228,-0.27,-0.95,7.12,7.18
14.238,-0.64,-1.05,5.24,5.38
14.248,-1.28,-0.72,2.62,3.00
14.258,-1.90,-0.31,0.69,2.05
14.268,-1.85,0.27,-0.17,1.88
14.278,-1.42,0.85,-0.26,1.68
14.288,-1.16,1.34,-0.07,1.77
14.298,-1.19,1.50,0.21,1.93
14.308,-1.70,1.10,0.50,2.09
14.318,-2.36,0.47,0.75,2.52
14.328,-2.76,-0.05,1.02,2.94
14.338,-2.88,-0.45,1.32,3.20
14.348,-2.84,-0.83,1.66,3.39
14.358,-2.76,-1.26,2.21,3.76
14.368,-2.24,-1.61,3.42,4.40
14.378,-1.10,-1.71,5.57,5.93
14.388,-0.26,-1.70,7.45,7.64
14.398,-0.92,-1.56,7.14,7.37
14.408,-1.77,-1.19,5.44,5.84
14.418,-1.93,-0.79,3.89,4.41
14.428,-2.04,-0.36,2.84,3.51
14.438,-2.47,0.20,2.17,3.29
14.448,-2.98,0.74,1.82,3.57
14.458,-3.16,1.23,2.11,3.99
14.468,-3.13,1.51,3.25,4.76
14.478,-3.45,1.32,4.44,5.78
14.488,-4.30,0.69,4.39,6.18
14.498,-5.66,-0.38,2.94,6.39
14.508,-6.81,-1.52,1.52,7.15
14.518,-7.12,-2.32,0.92,7.54
14.528,-5.92,-2.61,1.40,6.62
14.538,-3.87,-2.85,2.58,5.45
14.548,-2.45,-3.11,2.90,4.91
14.558,-1.51,-3.37,1.79,4.10
14.568,-1.20,-3.43,-0.48,3.66
14.578,-0.78,-3.72,-2.33,4.46
14.588,-0.18,-4.52,-3.04,5.45
14.598,0.81,-5.55,-3.37,6.54
14.607,1.94,-6.51,-3.51,7.65
14.617,2.63,-7.27,-3.43,8.46
14.627,2.86,-7.83,-3.39,9.00
14.637,2.63,-7.98,-1.41,8.52
14.648,2.09,-7.24,0.53,7.56
14.657,2.05,-5.13,0.65,5.56
14.667,2.41,-2.89,-0.16,3.77
14.677,2.74,-0.86,-2.06,3.53
14.687,1.98,0.70,-3.01,3.67
14.697,0.98,1.88,-2.61,3.36
14.707,0.34,2.60,-1.92,3.25
14.717,0.64,2.43,-1.59,2.97
14.727,1.54,2.12,-1.88,3.23
14.737,2.65,1.95,-2.47,4.11
14.747,3.31,1.88,-3.11,4.92
14.757,2.88,2.00,-3.81,5.18
14.767,1.87,2.38,-4.51,5.43
14.777,1.72,2.49,-5.03,5.87
14.787,2.39,2.32,-4.94,5.96
14.797,2.84,2.25,-5.02,6.19
14.807,2.62,2.20,-5.29,6.30
14.817,2.15,2.35,-5.00,5.93
14.827,1.47,2.33,-4.59,5.35
14.837,1.19,2.15,-4.05,4.74
14.847,1.20,1.84,-3.63,4.24
14.857,1.14,1.40,-3.66,4.08
14.867,0.91,1.03,-3.99,4.22
14.877,0.66,0.80,-4.26,4.38
14.887,0.79,0.82,-4.03,4.18
14.897,1.48,1.21,-3.43,3.92
14.907,2.12,1.77,-3.10,4.16
14.917,2.43,2.22,-2.96,4.43
14.927,2.55,2.36,-2.56,4.31
14.937,2.34,2.34,-2.17,3.95
14.947,1.95,2.13,-1.39,3.20
14.957,1.66,1.84,-0.01,2.48
14.967,1.46,1.58,1.93,2.89
14.977,1.02,1.13,4.33,4.59
14.987,0.10,0.18,7.50,7.50
14.997,-1.44,-1.32,11.06,11.23
15.007,-3.36,-3.05,12.80,13.58
15.017,-4.80,-4.23,11.32,13.00
15.027,-4.50,-4.18,8.21,10.25
15.037,-3.09,-3.14,5.53,7.07
15.047,-1.86,-1.70,4.04,4.76
15.057,-0.96,-0.09,3.82,3.94
15.067,-0.14,1.32,5.42,5.58
15.077,0.12,2.47,7.41,7.81
15.086,-0.13,2.65,1.92,3.28
15.097,0.78,0.55,-5.46,5.54
15.106,3.58,-1.26,-8.48,9.29
15.116,5.58,-2.87,-9.17,11.11
15.126,8.35,-6.39,-4.22,11.33
15.136,8.77,-8.47,-1.70,12.31
15.146,4.93,-7.21,-5.42,10.27
15.156,2.09,-5.14,-6.24,8.35
15.166,-0.71,-3.04,-7.36,7.99
15.176,-1.96,-1.42,-6.86,7.28
15.186,-1.77,-0.20,-5.88,6.14
15.196,-1.46,0.20,-5.77,5.96
15.206,-1.50,0.05,-6.18,6.36
15.216,-1.76,-0.44,-6.45,6.70
15.226,-2.09,-0.91,-6.57,6.95
15.236,-2.59,-1.20,-6.43,7.04
15.246,-2.97,-1.18,-6.04,6.83
15.256,-2.94,-1.03,-5.22,6.08
15.266,-3.17,-0.89,-4.56,5.62
15.276,-3.77,-0.57,-4.03,5.55
15.286,-3.52,0.01,-1.03,3.67
15.296,-1.22,0.90,7.28,7.43
15.306,-1.01,0.57,5.40,5.52
15.316,-2.18,-0.32,0.51,2.26
15.326,-1.90,-0.47,-1.54,2.49
15.336,-0.46,0.04,-2.29,2.34
15.346,0.96,0.83,-2.49,2.80
15.356,2.38,1.46,-1.98,3.42
15.366,3.42,1.83,-0.87,3.97
15.376,3.63,1.72,0.37,4.03
15.386,3.03,1.39,0.89,3.45
15.396,2.10,1.20,0.53,2.48
15.406,1.43,0.98,0.07,1.74
15.416,0.80,0.72,-0.12,1.08
15.426,0.27,0.46,-0.12,0.55
15.436,-0.05,0.27,0.06,0.28
15.446,-0.33,0.16,0.29,0.47
15.456,-0.62,0.13,0.39,0.74
15.466,-0.98,0.20,0.52,1.13
15.476,-1.35,0.27,0.70,1.54
15.486,-1.62,0.28,0.89,1.87
15.496,-1.74,0.25,1.11,2.08
15.506,-1.76,0.25,1.15,2.12
15.516,-1.84,0.18,1.03,2.12
15.526,-1.88,0.06,0.83,2.06
15.536,-1.88,-0.08,0.86,2.06
15.545,-1.75,-0.20,1.18,2.12
15.555,-1.47,-0.14,1.80,2.33
15.565,-1.05,0.07,2.83,3.02
15.576,-0.62,0.39,3.83,3.90
15.585,-0.68,0.72,4.14,4.26
15.595,-1.35,0.90,3.64,3.99
15.605,-1.92,0.94,2.86,3.57
15.615,-2.19,0.97,2.21,3.26
15.625,-2.34,0.95,1.80,3.10
15.635,-2.30,0.99,1.51,2.93
15.645,-2.33,0.90,1.34,2.84
15.655,-2.37,0.69,1.45,2.86
15.665,-1.94,0.59,2.17,2.97
15.675,-1.60,0.60,3.51,3.91
15.685,-1.76,0.51,5.00,5.33
15.695,-2.37,0.27,5.99,6.45
15.705,-3.22,0.14,6.18,6.97
15.715,-3.88,0.26,5.57,6.80
15.725,-4.31,0.54,4.47,6.24
15.735,-4.63,0.54,3.52,5.84
15.745,-5.20,0.10,2.64,5.83
15.755,-6.03,-0.84,1.23,6.21
15.765,-6.95,-1.82,-0.42,7.20
15.775,-7.73,-2.37,-1.51,8.22
15.785,-7.93,-2.21,-1.85,8.43
15.795,-7.25,-1.36,-1.60,7.54
15.805,-5.62,-0.28,-1.33,5.78
15.815,-3.39,0.41,-1.46,3.71
15.825,-1.51,0.15,-1.91,2.44
15.835,-0.49,-0.78,-2.60,2.76
15.845,0.16,-2.19,-3.14,3.83
15.855,0.68,-3.94,-3.45,5.28
15.865,1.39,-5.94,-3.56,7.06
15.875,2.32,-7.89,-3.56,8.96
15.885,3.25,-9.46,-3.06,10.46
15.895,3.65,-10.32,-1.95,11.12
15.905,2.10,-8.99,-0.91,9.28
15.915,1.17,-6.06,0.00,6.18
15.925,2.13,-3.60,0.82,4.27
15.935,2.88,-1.39,0.12,3.20
15.945,3.62,0.22,-1.14,3.80
15.955,4.02,1.35,-2.32,4.83
15.965,3.61,2.06,-3.61,5.50
15.974,2.59,2.33,-4.98,6.08
15.984,1.78,2.49,-5.16,6.00
15.995,1.29,2.66,-4.26,5.19
16.004,0.96,2.73,-3.41,4.48
16.015,0.68,2.82,-3.04,4.20
16.024,0.67,2.84,-3.09,4.25
16.034,1.00,2.65,-3.28,4.34
16.044,1.22,2.26,-3.50,4.34
16.054,1.54,1.95,-3.69,4.45
16.064,1.63,1.82,-4.22,4.88
16.074,1.23,1.82,-4.64,5.14
16.084,0.61,1.82,-4.74,5.12
16.094,-0.04,1.75,-4.43,4.77
16.104,-0.58,1.57,-3.78,4.14
16.114,-0.88,1.27,-3.07,3.44
16.124,-0.68,0.88,-2.65,2.87
16.134,-0.04,0.65,-2.40,2.49
16.144,0.94,0.76,-2.15,2.47
16.154,1.82,1.03,-1.91,2.83
16.164,2.21,1.03,-1.53,2.88
16.174,2.47,0.75,-0.85,2.72
16.184,2.65,0.39,-0.03,2.68
16.194,2.68,-0.06,0.70,2.77
16.204,2.48,-0.32,1.32,2.83
16.214,2.06,-0.29,1.83,2.77
16.224,1.37,-0.20,2.23,2.63
16.234,0.51,-0.05,2.53,2.59
16.244,-0.46,0.06,2.70,2.74
16.254,-1.38,0.09,2.94,3.24
16.264,-2.26,0.01,3.54,4.20
16.274,-3.05,-0.25,4.35,5.32
16.284,-3.58,-0.52,5.19,6.33
16.294,-3.84,-0.78,5.39,6.67
16.304,-3.78,-0.76,4.52,5.94
16.314,-3.47,-0.40,3.04,4.63
16.324,-2.87,0.14,1.68,3.33
16.334,-2.01,1.03,0.76,2.38
16.344,-1.17,1.96,1.02,2.50
16.354,-0.26,3.06,2.05,3.69
16.364,-0.00,3.96,1.29,4.17
16.373,0.55,3.83,-3.05,4.93
16.383,1.99,2.12,-7.39,7.95
16.394,2.80,-0.13,-8.48,8.93
16.403,2.18,-3.15,-7.54,8.46
16.414,2.82,-7.66,-3.64,8.94
16.423,6.80,-14.75,7.88,18.05
16.434,6.42,-17.32,6.47,19.57
16.443,3.61,-13.37,-1.48,13.93
16.453,2.83,-7.42,-5.95,9.92
16.463,1.73,-2.54,-6.84,7.50
16.473,0.58,0.43,-5.57,5.61
16.483,-0.06,2.48,-4.43,5.08
16.493,-0.26,3.91,-4.18,5.73
16.503,-0.16,4.54,-4.46,6.37
16.513,-0.23,4.38,-5.11,6.74
16.523,-0.69,3.44,-5.93,6.89
16.533,-1.16,2.00,-6.28,6.69
16.543,-1.72,0.52,-5.95,6.21
16.553,-2.33,-0.93,-5.59,6.12
16.563,-2.65,-2.10,-5.36,6.33
16.573,-2.54,-2.63,-5.28,6.42
16.583,-2.71,-2.46,-5.37,6.50
16.593,-3.15,-1.62,-5.16,6.26
16.603,-2.78,-0.58,-4.43,5.26
16.613,-1.79,0.44,-3.48,3.94
16.623,0.18,1.54,-0.12,1.56
16.633,4.78,2.29,10.28,11.57
16.643,4.21,1.27,8.26,9.36
16.653,2.03,0.11,3.92,4.41
16.663,0.73,-0.70,1.40,1.73
16.673,0.49,-1.03,-0.17,1.16
16.683,0.78,-0.89,-1.09,1.61
16.693,0.71,-0.70,-1.45,1.76
16.703,0.25,-0.58,-1.38,1.52
16.713,-0.58,-0.59,-1.17,1.44
16.723,-1.32,-0.51,-0.99,1.72
16.733,-1.59,-0.21,-0.80,1.79
16.743,-1.19,0.07,-0.74,1.40
16.753,-0.56,0.31,-0.68,0.93
16.763,-0.13,0.42,-0.47,0.64
16.773,0.00,0.42,-0.16,0.45
16.783,0.12,0.46,-0.03,0.47
16.793,0.39,0.52,0.08,0.66
16.803,0.76,0.42,0.16,0.89
16.813,1.01,0.08,0.29,1.05
16.823,1.04,-0.28,0.40,1.15
16.833,0.81,-0.58,0.35,1.06
16.843,0.34,-0.86,0.06,0.92
16.853,-0.23,-0.97,-0.33,1.05
16.863,-0.84,-0.94,-0.66,1.42
16.872,-1.01,-0.55,-0.90,1.46
16.882,-0.92,-0.07,-1.06,1.41
16.892,-0.89,0.25,-1.00,1.36
16.902,-0.65,0.51,-0.89,1.21
16.912,-0.41,0.64,-0.82,1.11
16.922,-0.30,0.57,-0.67,0.93
16.932,-0.30,0.41,-0.61,0.79
16.942,0.09,0.36,-1.04,1.11
16.952,0.40,0.38,-1.16,1.29
16.962,0.32,0.33,-0.96,1.06
16.972,0.22,0.31,-0.87,0.95
16.982,0.15,0.29,-0.82,0.89
16.992,0.15,0.22,-0.73,0.78
17.002,0.06,0.11,-0.52,0.53
17.012,0.04,0.04,-0.29,0.29
17.022,0.02,0.02,-0.19,0.19
17.032,0.04,0.03,-0.18,0.19
17.042,0.09,0.10,-0.24,0.27
17.052,0.21,0.27,-0.32,0.46
17.062,0.36,0.41,-0.40,0.68
17.072,0.57,0.48,-0.49,0.89
17.082,0.62,0.47,-0.61,0.99
17.092,0.68,0.41,-0.69,1.05
17.102,0.82,0.30,-0.76,1.16
17.112,0.92,0.15,-0.81,1.23
17.122,0.90,-0.04,-0.83,1.22
17.132,0.89,-0.36,-0.91,1.32
17.142,0.88,-0.71,-0.95,1.48
17.152,0.86,-1.00,-1.00,1.66
17.162,0.80,-1.14,-1.06,1.75
17.172,0.87,-1.11,-1.05,1.76
17.182,1.03,-0.85,-1.00,1.67
17.192,1.06,-0.52,-0.93,1.51
17.202,1.10,-0.31,-0.77,1.38
17.212,1.12,-0.12,-0.48,1.22
17.222,1.10,0.04,0.11,1.11
17.232,1.16,0.09,1.28,1.73
17.242,1.08,0.06,2.13,2.39
17.252,0.79,-0.01,1.93,2.08
17.262,0.57,0.01,1.13,1.27
17.272,0.43,0.04,0.28,0.52
17.281,0.37,0.02,-0.35,0.51
17.292,0.28,-0.07,-0.75,0.81
17.301,0.29,-0.13,-0.84,0.90
17.312,0.41,-0.14,-0.74,0.86
17.321,0.48,-0.11,-0.65,0.82
17.332,0.45,-0.12,-0.58,0.74
17.342,0.36,-0.13,-0.47,0.61
17.351,0.26,-0.06,-0.41,0.49
17.362,0.20,0.07,-0.33,0.39
17.371,0.07,0.18,-0.28,0.34
17.381,-0.07,0.26,-0.19,0.33
17.391,-0.23,0.29,-0.05,0.37
17.401,-0.40,0.23,0.11,0.47
17.411,-0.56,0.10,0.39,0.69
17.421,-0.69,-0.03,0.57,0.90
17.431,-0.74,-0.12,0.60,0.96
17.441,-0.69,-0.16,0.51,0.87
17.451,-0.65,-0.14,0.33,0.74
17.461,-0.53,-0.06,0.19,0.56
17.471,-0.36,0.02,0.05,0.37
17.481,-0.21,0.14,-0.05,0.26
17.491,-0.11,0.19,-0.11,0.24
17.501,-0.06,0.24,-0.12,0.27
17.511,-0.10,0.28,-0.09,0.31
17.521,-0.16,0.24,-0.06,0.30
17.531,-0.21,0.19,-0.03,0.28
17.541,-0.29,0.09,0.04,0.31
17.551,-0.30,-0.05,0.17,0.35
17.561,-0.25,-0.22,0.33,0.47
17.571,-0.17,-0.43,0.47,0.66
17.581,-0.05,-0.49,0.55,0.74
17.591,0.15,-0.42,0.47,0.65
17.601,0.34,-0.32,0.32,0.57
17.611,0.46,-0.19,0.10,0.51
17.621,0.53,-0.11,-0.07,0.54
17.631,0.59,-0.02,-0.23,0.64
17.641,0.62,0.01,-0.35,0.71
17.651,0.63,0.02,-0.42,0.75
17.661,0.65,0.01,-0.46,0.79
17.671,0.65,-0.07,-0.51,0.83
17.681,0.65,-0.29,-0.53,0.89
17.691,0.71,-0.45,-0.49,0.97
17.700,0.79,-0.47,-0.39,1.00
17.711,0.74,-0.21,-0.24,0.80
17.721,0.61,0.24,-0.04,0.66
17.731,0.29,0.48,0.10,0.57
17.741,-0.13,0.44,0.17,0.49
17.750,-0.42,0.22,0.15,0.50
17.760,-0.55,0.01,0.13,0.57
17.770,-0.54,-0.11,0.04,0.55
17.780,-0.45,-0.19,-0.05,0.49
17.790,-0.19,-0.15,-0.13,0.28
17.800,0.11,-0.06,-0.16,0.20
17.810,0.23,0.01,-0.18,0.29
17.820,0.22,0.02,-0.16,0.27
17.830,0.12,0.01,-0.14,0.19
17.840,0.05,0.07,-0.10,0.13
17.850,-0.04,0.14,-0.04,0.15
17.860,-0.16,0.18,0.02,0.25
17.870,-0.24,0.22,0.07,0.33
17.880,-0.25,0.22,0.11,0.35
17.890,-0.25,0.23,0.10,0.36
17.900,-0.23,0.23,0.09,0.34
17.910,-0.21,0.18,0.11,0.30
17.920,-0.15,0.11,0.13,0.23
17.930,-0.07,0.01,0.19,0.20
17.940,-0.02,-0.06,0.26,0.27
17.950,0.03,-0.10,0.33,0.35
17.960,0.04,-0.07,0.33,0.34
17.970,0.03,-0.04,0.29,0.30
17.980,0.01,-0.00,0.21,0.21
17.990,-0.02,0.03,0.11,0.11
18.000,-0.06,0.05,0.01,0.08
18.010,-0.07,0.04,-0.05,0.09
18.020,-0.07,0.03,-0.04,0.09
18.030,-0.08,0.00,-0.00,0.08
18.040,-0.04,-0.01,0.04,0.06
18.050,-0.02,-0.04,0.10,0.11
18.060,0.03,-0.05,0.15,0.16
18.070,0.04,-0.04,0.16,0.17
18.080,0.02,-0.04,0.14,0.14
18.090,-0.00,-0.04,0.12,0.13
18.100,-0.03,-0.01,0.09,0.09
18.110,-0.04,0.02,0.02,0.05
18.120,-0.05,0.04,-0.04,0.08
18.130,-0.06,0.05,-0.09,0.12
18.140,-0.08,0.05,-0.09,0.13
18.150,-0.07,0.02,-0.07,0.10
18.160,-0.06,-0.00,-0.01,0.07
18.170,-0.05,-0.00,0.05,0.07
18.179,-0.01,-0.01,0.08,0.08
18.190,0.04,0.00,0.08,0.09
18.200,0.06,-0.03,0.05,0.09
18.210,0.12,-0.06,0.04,0.14
18.219,0.19,-0.09,0.03,0.22
18.230,0.25,-0.13,0.05,0.29
18.239,0.33,-0.16,0.06,0.37
18.250,0.40,-0.17,0.06,0.44
18.259,0.41,-0.16,0.05,0.44
18.269,0.42,-0.17,0.06,0.45
18.279,0.38,-0.14,0.06,0.41
18.289,0.32,-0.14,0.05,0.35
18.299,0.24,-0.14,0.01,0.28
18.309,0.19,-0.09,-0.02,0.21
18.319,0.13,-0.05,-0.06,0.15
18.329,0.14,0.03,-0.12,0.18
18.339,0.13,0.08,-0.17,0.23
18.349,0.10,0.11,-0.22,0.26
18.359,0.07,0.10,-0.24,0.27
18.369,0.01,0.09,-0.19,0.22
18.379,-0.05,0.07,-0.11,0.14
18.389,-0.10,0.05,-0.05,0.12
18.399,-0.15,0.05,0.02,0.15
18.409,-0.15,0.06,0.03,0.16
18.419,-0.17,0.05,0.06,0.19
18.429,-0.17,0.04,0.05,0.18
18.439,-0.15,0.07,0.04,0.17
18.449,-0.16,0.06,0.03,0.17
18.459,-0.18,0.06,0.06,0.20
18.469,-0.22,0.04,0.08,0.23
18.479,-0.22,0.02,0.09,0.24
18.489,-0.18,-0.02,0.11,0.22
18.499,-0.15,-0.04,0.15,0.21
18.509,-0.08,-0.01,0.13,0.16
18.519,-0.02,0.01,0.11,0.12
18.529,0.06,0.03,0.09,0.11
18.539,0.09,0.02,0.03,0.10
18.549,0.15,-0.01,-0.03,0.15
18.559,0.20,-0.04,-0.08,0.22
18.569,0.23,-0.06,-0.14,0.28
18.579,0.24,-0.09,-0.17,0.31
18.589,0.24,-0.09,-0.19,0.32
18.599,0.25,-0.09,-0.20,0.33
18.609,0.27,-0.06,-0.20,0.34
18.619,0.29,-0.04,-0.20,0.36
18.629,0.30,-0.02,-0.20,0.36
18.639,0.30,-0.02,-0.22,0.37
18.649,0.32,-0.02,-0.28,0.43
18.659,0.32,-0.02,-0.34,0.47
18.669,0.32,-0.04,-0.37,0.49
18.678,0.31,-0.01,-0.39,0.50
18.688,0.28,-0.00,-0.35,0.45
18.698,0.26,0.00,-0.32,0.41
18.708,0.21,0.02,-0.25,0.33
18.718,0.18,0.02,-0.18,0.25
18.729,0.13,-0.00,-0.11,0.17
18.738,0.10,0.02,-0.08,0.14
18.748,0.06,0.03,-0.06,0.09
18.758,0.02,0.02,-0.07,0.07
18.768,0.01,0.02,-0.08,0.09
18.778,-0.01,0.02,-0.07,0.07
18.788,-0.01,0.01,-0.08,0.08
18.798,-0.01,0.02,-0.10,0.10
18.808,0.02,0.02,-0.10,0.10
18.818,0.05,0.02,-0.10,0.11
18.828,0.06,0.04,-0.10,0.12
18.838,0.05,0.04,-0.09,0.11
18.848,0.05,0.03,-0.06,0.09
18.858,-0.00,0.06,-0.03,0.07
18.868,-0.01,0.06,0.01,0.06
18.878,-0.01,0.07,0.02,0.07
18.888,-0.03,0.06,0.03,0.07
18.898,-0.06,0.02,0.08,0.10
18.908,-0.04,-0.03,0.09,0.10
18.918,-0.01,-0.04,0.13,0.14
18.928,0.01,-0.06,0.15,0.16
18.938,-0.02,-0.05,0.14,0.15
18.948,0.00,-0.04,0.14,0.14
18.958,0.03,-0.07,0.10,0.13
18.968,0.03,-0.06,0.05,0.09
18.978,0.04,-0.03,0.05,0.07
18.988,0.07,-0.01,0.05,0.09
18.998,0.06,0.01,0.01,0.06
19.008,0.04,0.03,0.02,0.05
19.018,0.02,0.04,0.02,0.05
19.028,-0.03,0.04,0.03,0.06
19.038,-0.06,0.06,0.02,0.09
19.048,-0.08,0.07,-0.01,0.11
19.058,-0.11,0.08,-0.03,0.14
19.068,-0.15,0.07,-0.02,0.17
19.078,-0.17,0.09,-0.02,0.20
19.088,-0.18,0.13,0.00,0.22
19.097,-0.16,0.13,0.01,0.21
19.108,-0.20,0.08,0.05,0.22
19.117,-0.20,0.03,0.06,0.21
19.128,-0.16,0.02,0.06,0.17
19.137,-0.10,0.02,0.07,0.12
19.147,-0.04,0.04,0.07,0.10
19.157,-0.01,0.03,0.06,0.07
19.167,0.02,0.04,0.03,0.05
19.177,0.03,0.04,0.02,0.06
19.187,0.02,0.02,0.02,0.03
19.197,0.02,0.02,0.05,0.05
19.207,0.01,0.00,0.07,0.07
19.217,-0.01,-0.01,0.09,0.09
19.227,0.01,-0.02,0.10,0.10
19.237,0.04,-0.05,0.08,0.10
19.247,0.07,-0.06,0.06,0.11
19.257,0.10,-0.06,0.03,0.12
19.267,0.07,-0.02,-0.02,0.08
19.277,0.03,0.00,-0.08,0.09
19.287,-0.03,0.02,-0.11,0.12
19.297,-0.08,0.06,-0.09,0.13
19.307,-0.12,0.09,-0.03,0.16
19.317,-0.14,0.12,0.02,0.19
19.327,-0.15,0.12,0.04,0.19
19.337,-0.13,0.09,0.03,0.16
19.347,-0.08,0.07,0.00,0.11
19.357,-0.04,0.02,-0.02,0.05
19.367,0.03,-0.00,-0.03,0.04
19.377,0.04,-0.01,-0.05,0.07
19.387,0.03,0.01,-0.04,0.05
19.397,-0.02,0.02,-0.03,0.04
19.407,-0.05,0.03,-0.04,0.07
19.417,-0.07,0.01,-0.03,0.08
19.427,-0.08,0.01,-0.05,0.09
19.437,-0.08,0.03,-0.04,0.10
19.447,-0.07,0.04,-0.05,0.09
19.457,-0.06,0.04,-0.03,0.08
19.467,-0.04,0.02,-0.03,0.06
19.477,-0.02,0.01,-0.04,0.05
19.487,-0.02,0.00,-0.03,0.04
19.497,-0.03,0.02,-0.02,0.04
19.507,-0.04,0.02,0.00,0.05
19.516,-0.05,0.04,0.02,0.07
