time,wx,wy,wz
15.966,-0.00,0.00,-0.00
15.976,-0.00,0.00,-0.00
15.986,-0.00,0.00,-0.00
15.992,-0.00,0.00,-0.00
16.002,-0.00,0.00,-0.00
16.013,-0.00,0.00,-0.00
16.022,-0.00,0.00,-0.00
16.032,-0.00,0.00,-0.00
16.042,-0.00,0.00,-0.00
16.052,0.00,-0.00,-0.00
16.062,0.00,0.00,-0.00
16.072,0.01,0.00,-0.00
16.082,0.01,-0.00,-0.00
16.092,0.01,0.00,-0.00
16.102,0.01,0.00,-0.00
16.112,0.01,0.00,-0.00
16.122,0.00,0.01,-0.00
16.132,0.00,0.00,-0.00
16.142,-0.00,0.00,-0.00
16.152,-0.00,0.00,-0.00
16.162,-0.00,0.00,-0.00
16.172,0.00,-0.01,-0.00
16.182,0.00,0.01,-0.00
16.192,0.00,-0.00,-0.00
16.202,-0.00,0.00,-0.00
16.212,-0.00,0.00,-0.00
16.222,-0.00,0.00,-0.00
16.232,-0.00,0.00,-0.00
16.242,-0.00,0.00,-0.00
16.252,0.00,0.00,-0.00
16.262,-0.00,0.00,-0.00
16.272,-0.00,0.00,-0.00
16.282,-0.00,0.00,-0.00
16.292,-0.00,0.00,-0.00
16.302,0.00,0.00,-0.00
16.312,0.00,0.00,-0.00
16.327,0.01,0.00,-0.00
16.337,0.00,0.00,0.00
16.347,0.00,0.00,0.00
16.357,-0.01,0.00,-0.00
16.367,-0.00,0.00,-0.00
16.377,0.00,0.00,-0.00
16.387,0.01,0.00,-0.00
16.397,0.01,0.00,-0.00
16.407,0.01,-0.00,-0.00
16.417,0.00,-0.00,-0.00
16.427,0.00,-0.00,0.00
16.437,-0.00,0.00,0.00
16.447,-0.01,0.00,0.01
16.457,-0.01,0.00,0.01
16.467,-0.02,0.00,0.01
16.477,-0.02,0.00,0.01
16.487,-0.02,0.00,0.01
16.497,-0.01,0.01,0.00
16.507,-0.01,0.00,-0.00
16.516,-0.01,0.00,-0.00
16.526,-0.00,0.01,-0.00
16.536,0.00,0.01,-0.00
16.546,0.00,0.01,-0.00
16.556,0.00,0.01,-0.00
16.566,0.00,0.00,-0.00
16.576,0.01,0.00,-0.00
16.586,0.01,-0.00,-0.00
16.596,0.01,-0.00,-0.00
16.606,0.01,-0.01,-0.00
16.616,0.00,-0.00,-0.00
16.626,-0.00,-0.01,-0.00
16.636,-0.00,-0.00,0.00
16.646,-0.01,0.00,0.00
16.656,-0.01,0.00,0.00
16.666,-0.02,0.01,0.00
16.676,-0.02,0.01,0.00
16.686,-0.02,0.01,0.00
16.696,-0.02,0.01,0.00
16.706,-0.02,0.01,0.00
16.716,-0.01,0.01,0.00
16.726,-0.00,0.00,0.00
16.736,0.00,0.00,0.00
16.746,0.01,0.00,-0.00
16.756,0.01,0.00,0.00
16.766,0.01,0.00,-0.00
16.776,0.01,0.00,0.00
16.786,0.01,0.00,-0.00
16.796,0.01,-0.00,-0.00
16.806,0.01,-0.00,-0.00
16.816,0.00,-0.00,-0.00
16.826,0.00,-0.00,-0.00
16.836,0.00,-0.00,-0.00
16.846,0.00,0.00,-0.00
16.856,0.00,0.00,-0.01
16.866,0.00,0.00,-0.00
16.876,-0.00,0.00,-0.00
16.886,0.00,0.01,-0.00
16.896,-0.00,0.00,-0.00
16.906,-0.00,0.00,-0.00
16.916,-0.01,0.00,-0.00
16.926,-0.01,0.00,-0.00
16.936,-0.01,0.00,-0.00
16.946,-0.01,0.00,-0.00
16.956,-0.00,0.00,-0.00
16.966,0.00,0.00,0.00
16.976,0.00,0.00,-0.00
16.986,0.01,0.01,-0.00
16.995,0.00,0.01,0.00
17.006,0.00,0.00,0.00
17.015,0.00,0.01,-0.00
17.025,0.00,0.01,-0.00
17.035,-0.00,0.00,0.00
17.045,-0.00,0.00,-0.00
17.055,-0.00,0.00,0.00
17.065,-0.00,0.00,0.00
17.075,-0.00,-0.00,-0.00
17.085,-0.00,0.00,-0.00
17.095,-0.00,0.00,-0.00
17.105,-0.00,0.00,-0.00
17.115,-0.00,0.00,-0.00
17.125,-0.00,0.00,-0.00
17.135,-0.00,0.00,-0.00
17.145,-0.00,0.00,-0.00
17.155,0.00,0.00,0.00
17.165,0.00,0.00,0.00
17.175,0.01,0.00,-0.00
17.185,0.00,0.00,0.00
17.195,0.00,0.00,0.00
17.205,-0.00,0.00,0.00
17.215,-0.00,0.00,-0.00
17.225,-0.01,0.00,-0.00
17.235,-0.01,0.00,-0.00
17.245,-0.01,0.00,-0.00
17.255,-0.01,0.00,-0.00
17.265,-0.01,0.00,-0.00
17.275,-0.01,0.00,-0.00
17.285,-0.01,0.00,-0.00
17.295,-0.00,0.00,-0.01
17.305,-0.00,0.00,-0.00
17.315,-0.00,0.00,-0.00
17.325,-0.01,0.00,-0.00
17.335,-0.01,0.00,-0.00
17.345,-0.00,0.00,-0.00
17.355,-0.00,0.00,-0.00
17.365,0.00,0.00,0.00
17.375,0.00,0.00,0.00
17.385,-0.00,0.00,-0.00
17.395,-0.00,0.00,-0.00
17.405,0.01,0.01,-0.01
17.415,0.01,0.01,-0.01
17.425,0.01,0.00,-0.01
17.435,0.01,0.00,-0.01
17.445,0.00,-0.00,-0.00
17.455,0.00,0.00,-0.00
17.465,0.00,-0.00,-0.00
17.475,-0.00,0.00,-0.00
17.485,-0.01,0.00,0.01
17.495,-0.02,-0.00,0.01
17.504,-0.02,0.00,0.01
17.514,-0.02,-0.00,0.01
17.525,-0.02,0.00,0.00
17.534,-0.02,0.00,0.00
17.545,-0.01,0.00,0.00
17.554,-0.01,0.01,-0.00
17.564,-0.00,0.01,-0.00
17.574,0.00,0.01,-0.00
17.584,0.01,0.01,-0.00
17.594,0.01,0.00,-0.00
17.604,0.01,0.00,-0.00
17.614,0.01,-0.00,-0.00
17.624,0.01,-0.01,-0.00
17.634,0.01,-0.00,-0.00
17.644,0.01,-0.01,-0.00
17.654,0.00,-0.00,-0.00
17.664,0.00,-0.00,-0.00
17.674,-0.00,0.00,-0.00
17.684,-0.01,0.00,-0.00
17.694,-0.01,0.01,-0.00
17.704,-0.02,0.01,-0.00
17.714,-0.02,0.01,-0.00
17.724,-0.02,0.01,-0.00
17.734,-0.02,0.01,0.00
17.744,-0.01,0.01,0.00
17.754,-0.01,0.01,-0.00
17.764,-0.00,0.00,-0.00
17.774,-0.00,0.00,-0.00
17.784,0.00,0.00,-0.00
17.794,0.01,0.00,-0.00
17.804,0.01,0.00,-0.00
17.814,0.01,0.00,-0.00
17.824,0.01,0.00,-0.00
17.834,0.01,0.00,-0.00
17.844,0.01,0.00,-0.01
17.854,0.01,0.00,-0.01
17.864,0.00,0.00,-0.01
17.874,-0.00,0.00,-0.01
17.884,-0.00,0.00,-0.01
17.894,0.00,0.00,-0.01
17.904,0.00,0.01,-0.01
17.914,-0.00,0.00,-0.01
17.924,-0.00,0.00,-0.01
17.934,-0.01,0.00,-0.00
17.944,-0.01,0.00,0.00
17.954,-0.01,0.01,-0.00
17.964,-0.01,0.00,-0.00
17.974,-0.01,0.00,-0.00
17.984,-0.01,0.00,-0.00
17.994,-0.01,0.00,0.00
18.004,-0.00,0.00,-0.00
18.013,-0.00,0.00,-0.00
18.023,0.00,0.00,-0.00
18.033,-0.00,0.00,-0.00
18.043,-0.00,0.00,-0.00
18.053,-0.00,0.00,-0.00
18.063,-0.00,0.00,-0.01
18.073,0.00,-0.00,-0.00
18.083,0.00,0.00,-0.00
18.093,0.00,0.00,-0.00
18.103,0.00,0.00,0.00
18.113,0.00,0.00,-0.00
18.123,-0.00,0.00,-0.00
18.133,-0.00,0.00,-0.00
18.143,0.00,0.00,-0.00
18.153,0.00,0.00,-0.00
18.163,0.00,0.00,-0.00
18.173,0.00,0.00,-0.00
18.183,-0.00,0.00,-0.00
18.193,-0.01,0.00,-0.00
18.203,-0.00,0.00,-0.00
18.213,-0.00,0.00,-0.00
18.223,-0.01,0.00,-0.00
18.233,-0.01,0.00,-0.00
18.243,-0.01,0.00,-0.00
18.253,-0.01,0.00,-0.00
18.263,-0.00,0.00,-0.00
18.273,-0.00,0.00,-0.00
18.283,-0.01,0.00,-0.00
18.293,-0.01,0.00,-0.00
18.303,-0.01,0.00,-0.00
18.313,-0.00,0.00,-0.00
18.323,-0.01,0.00,-0.00
18.333,-0.00,-0.00,-0.00
18.343,-0.00,0.00,-0.00
18.353,0.00,0.00,-0.00
18.363,0.00,0.00,-0.00
18.373,0.00,0.00,-0.00
18.383,0.00,0.00,-0.00
18.393,0.01,0.00,-0.00
18.403,0.01,0.01,-0.00
18.413,0.01,0.00,-0.00
18.423,0.00,0.00,-0.00
18.433,0.00,0.00,-0.00
18.443,-0.00,0.00,-0.00
18.453,-0.01,0.00,-0.00
18.463,-0.00,0.01,-0.01
18.473,0.00,0.00,-0.01
18.483,-0.00,0.00,-0.01
18.492,-0.00,0.00,-0.01
18.502,-0.01,-0.00,-0.01
18.513,-0.01,-0.00,-0.00
18.522,-0.01,0.00,-0.00
18.532,-0.01,0.00,0.00
18.542,-0.01,0.00,0.00
18.552,-0.02,0.00,0.00
18.562,-0.02,0.00,0.01
18.572,-0.01,0.00,0.00
18.582,-0.01,0.00,0.00
18.592,-0.01,0.00,-0.00
18.602,-0.01,0.00,-0.00
18.612,-0.00,0.00,-0.00
18.622,0.00,0.01,-0.00
18.632,0.01,0.01,-0.00
18.642,0.01,0.01,-0.00
18.652,0.01,0.01,-0.00
18.662,0.01,0.01,-0.00
18.672,0.01,0.00,-0.00
18.682,0.01,-0.00,-0.00
18.692,0.00,-0.00,-0.00
18.702,0.00,-0.00,-0.00
18.712,0.00,-0.00,-0.00
18.722,0.00,-0.00,-0.00
18.732,-0.01,0.00,-0.00
18.742,-0.01,0.00,0.00
18.752,-0.02,0.01,0.00
18.762,-0.02,0.01,-0.00
18.772,-0.02,0.01,-0.00
18.782,-0.02,0.01,-0.00
18.792,-0.01,0.01,-0.00
18.802,-0.01,0.01,-0.00
18.812,0.00,0.00,-0.00
18.822,0.00,0.00,-0.00
18.832,0.00,0.00,-0.00
18.842,0.01,-0.00,-0.01
18.852,0.02,0.00,-0.00
18.862,0.02,0.00,-0.00
18.872,0.02,0.00,-0.00
18.882,0.01,0.00,-0.00
18.892,0.01,0.00,-0.01
18.902,0.01,0.00,-0.01
18.912,0.00,0.00,-0.01
18.922,-0.00,0.00,-0.01
18.931,-0.00,0.00,-0.01
18.942,-0.01,0.00,-0.01
18.952,-0.01,0.00,-0.01
18.962,-0.01,0.00,-0.01
18.972,-0.01,0.01,-0.01
18.981,-0.01,0.00,-0.01
18.991,-0.01,0.00,-0.01
19.002,-0.01,0.01,-0.01
19.011,-0.01,0.00,-0.00
19.021,-0.00,0.00,-0.00
19.031,0.00,0.00,-0.00
19.041,0.00,0.00,-0.00
19.051,0.01,0.00,-0.01
19.061,0.01,0.00,-0.00
19.071,0.01,0.00,-0.00
19.081,0.01,0.01,-0.00
19.091,0.01,0.01,-0.00
19.101,0.00,0.01,-0.00
19.111,0.00,0.01,-0.00
19.121,-0.00,0.01,-0.00
19.131,-0.00,0.01,-0.00
19.141,-0.00,0.00,-0.00
19.151,-0.00,0.00,-0.00
19.161,-0.00,0.00,-0.00
19.171,-0.00,0.00,-0.00
19.181,-0.00,0.00,-0.00
19.191,-0.00,0.00,-0.01
19.201,-0.00,0.00,-0.00
19.211,-0.00,0.00,-0.00
19.221,0.00,0.00,-0.00
19.231,0.00,0.00,-0.00
19.241,0.01,0.01,-0.00
19.251,0.01,0.01,-0.01
19.261,0.01,0.00,-0.01
19.271,0.00,0.00,-0.01
19.281,0.00,0.01,-0.01
19.291,-0.00,0.00,-0.01
19.301,-0.00,0.00,-0.01
19.311,-0.00,0.00,-0.01
19.321,-0.00,0.00,-0.01
19.331,-0.00,0.00,-0.01
19.341,-0.00,0.00,-0.01
19.351,-0.00,0.00,-0.01
19.361,-0.00,0.00,-0.00
19.371,-0.00,0.00,-0.01
19.381,-0.00,0.00,-0.00
19.391,-0.00,0.00,-0.00
19.401,-0.00,0.00,-0.00
19.411,-0.00,0.00,-0.00
19.421,-0.00,0.01,-0.01
19.431,-0.00,0.00,-0.01
19.441,0.00,0.00,-0.01
19.451,0.00,0.00,-0.00
19.461,0.01,0.00,-0.01
19.470,0.01,0.01,-0.00
19.481,0.01,0.00,-0.00
19.491,0.00,0.01,-0.01
19.500,0.00,0.00,-0.01
19.511,0.01,0.01,-0.01
19.520,0.01,0.01,-0.01
19.530,0.01,0.00,-0.01
19.540,0.01,-0.00,-0.01
19.550,0.01,-0.00,-0.01
19.560,0.00,-0.00,-0.00
19.570,-0.00,-0.00,-0.00
19.580,-0.01,-0.00,-0.00
19.590,-0.02,-0.00,0.00
19.600,-0.02,-0.00,0.00
19.610,-0.02,-0.00,0.00
19.620,-0.02,0.00,0.00
19.630,-0.02,0.00,-0.00
19.640,-0.01,0.00,-0.00
19.650,0.00,0.01,-0.01
19.660,0.01,0.01,-0.01
19.670,0.01,0.01,-0.01
19.680,0.01,0.01,-0.00
19.690,0.01,0.01,-0.00
19.700,0.01,0.00,-0.00
19.710,0.01,-0.00,-0.00
19.720,0.01,-0.00,-0.00
19.730,0.01,-0.00,-0.01
19.740,0.00,-0.01,-0.01
19.750,0.00,-0.01,-0.00
19.760,-0.00,-0.00,-0.01
19.770,-0.01,-0.00,-0.00
19.780,-0.01,0.00,-0.00
19.790,-0.02,0.00,-0.00
19.800,-0.02,0.01,-0.00
19.810,-0.02,0.01,-0.00
19.820,-0.02,0.01,-0.00
19.830,-0.02,0.01,-0.00
19.840,-0.01,0.01,-0.00
19.850,-0.00,0.01,-0.00
19.860,0.01,0.01,-0.01
19.870,0.01,0.00,-0.00
19.880,0.01,0.00,-0.00
19.890,0.02,0.00,-0.01
19.900,0.02,0.00,-0.00
19.910,0.01,0.00,-0.01
19.920,0.01,0.00,-0.01
19.930,0.01,-0.00,-0.01
19.940,0.00,0.00,-0.01
19.950,0.00,0.00,-0.01
19.959,0.00,0.00,-0.01
19.970,-0.00,0.00,-0.01
19.980,-0.01,0.00,-0.01
19.986,-0.01,0.00,-0.01
19.996,-0.01,0.00,-0.01
20.006,-0.01,0.01,-0.00
20.016,-0.01,0.01,-0.00
20.026,-0.01,0.00,-0.00
20.036,-0.01,0.00,-0.00
20.046,-0.01,0.01,-0.00
20.055,-0.01,0.00,-0.00
20.066,-0.01,0.00,0.00
20.075,-0.01,0.00,-0.00
20.085,-0.00,0.00,0.00
20.095,0.00,0.00,-0.00
20.105,0.00,0.00,0.00
20.115,0.01,0.00,-0.00
20.125,0.01,0.00,-0.00
20.135,0.01,0.00,-0.00
20.145,0.01,0.00,-0.00
20.155,0.00,0.00,-0.00
20.165,-0.00,0.00,-0.00
20.175,-0.00,0.00,0.00
20.185,-0.01,0.00,0.00
20.195,-0.01,0.00,0.00
20.205,-0.01,0.00,0.00
20.215,-0.01,0.00,-0.00
20.225,-0.01,-0.00,0.00
20.235,-0.01,0.00,-0.00
20.245,-0.00,0.00,0.00
20.255,-0.00,0.00,-0.00
20.265,-0.00,0.00,0.00
20.275,-0.00,0.00,0.00
20.285,-0.00,0.00,0.00
20.295,-0.00,0.00,-0.00
20.306,-0.00,-0.00,-0.00
20.320,-0.00,0.00,-0.00
20.330,-0.00,0.00,-0.00
20.340,-0.00,-0.00,-0.00
20.350,-0.00,-0.00,-0.00
20.360,-0.01,0.00,-0.00
20.370,-0.01,0.00,-0.00
20.380,-0.01,0.00,-0.00
20.390,-0.01,0.00,0.00
20.400,-0.00,0.00,-0.00
20.410,-0.00,0.00,-0.00
20.420,-0.00,0.00,-0.00
20.430,-0.00,0.00,-0.00
20.440,-0.00,0.00,-0.00
20.450,-0.00,0.00,-0.00
20.460,-0.00,0.00,-0.00
20.470,-0.00,0.00,0.00
20.480,-0.00,0.00,0.00
20.490,-0.01,0.00,-0.00
20.500,-0.01,0.00,-0.00
20.510,-0.00,0.00,-0.01
20.520,0.00,0.00,-0.01
20.530,0.00,0.00,-0.00
20.540,0.00,-0.00,-0.00
20.550,0.00,-0.00,-0.00
20.560,0.01,0.00,0.00
20.570,0.00,0.00,0.00
20.580,-0.00,-0.00,0.00
20.590,-0.01,0.00,0.00
20.600,-0.01,0.00,0.01
20.610,-0.01,0.00,0.01
20.619,-0.01,0.00,0.01
20.629,-0.01,0.00,0.00
20.639,-0.01,0.00,0.00
20.649,-0.00,0.01,0.00
20.660,-0.00,0.01,0.00
20.669,-0.00,0.01,-0.00
20.679,0.00,0.00,-0.00
20.689,0.01,0.00,-0.00
20.699,0.03,-0.00,-0.00
20.709,0.04,0.00,-0.00
20.720,0.04,-0.00,-0.00
20.729,0.03,-0.00,0.00
20.739,0.01,-0.01,0.00
20.749,-0.00,-0.00,0.00
20.759,-0.01,-0.00,0.00
20.769,-0.02,-0.00,0.01
20.779,-0.02,0.00,0.00
20.789,-0.02,0.00,0.00
20.799,-0.02,0.00,0.00
20.809,-0.02,0.01,-0.00
20.819,-0.02,0.01,0.00
20.829,-0.02,0.01,-0.00
20.839,-0.02,0.00,-0.00
20.849,-0.01,0.01,0.00
20.859,0.00,0.00,-0.00
20.869,0.01,-0.01,-0.00
20.879,0.02,0.01,-0.00
20.889,0.02,0.00,-0.00
20.899,0.02,-0.00,-0.00
20.909,0.02,0.00,-0.00
20.919,0.02,-0.00,-0.00
20.929,0.02,0.00,-0.00
20.939,0.02,-0.00,-0.00
20.949,0.01,-0.00,-0.01
20.959,0.01,0.00,-0.01
20.969,0.01,0.00,-0.01
20.979,0.00,0.00,-0.01
20.989,-0.00,0.00,-0.01
20.999,-0.01,0.00,-0.01
21.009,-0.01,0.00,-0.01
21.019,-0.01,0.01,-0.00
21.029,-0.01,0.00,-0.00
21.039,-0.01,0.00,-0.00
21.048,-0.01,0.00,-0.00
21.059,-0.01,0.00,-0.00
21.069,-0.01,0.00,-0.00
21.078,-0.01,-0.00,0.00
21.089,-0.00,0.01,-0.00
21.098,-0.00,-0.00,-0.00
21.108,0.01,0.00,-0.00
21.118,0.01,0.00,-0.00
21.128,0.01,0.00,0.00
21.138,0.00,0.00,0.00
21.148,0.00,0.00,-0.00
21.158,0.00,0.00,0.00
21.168,0.01,0.00,-0.00
21.178,0.01,0.00,-0.00
21.188,0.00,0.00,-0.00
21.198,0.00,0.00,-0.00
21.208,-0.00,-0.00,0.00
21.218,-0.00,-0.00,-0.00
21.228,0.01,-0.00,-0.00
21.238,0.01,0.00,0.00
21.248,0.01,-0.00,0.00
21.258,0.00,0.00,0.00
21.268,-0.01,0.01,-0.00
21.278,-0.01,0.00,0.00
21.288,-0.01,0.00,-0.00
21.298,-0.00,0.00,-0.00
21.308,0.01,0.01,-0.00
21.318,-0.00,0.01,-0.00
21.328,-0.01,-0.01,-0.00
21.338,-0.01,0.00,-0.00
21.348,-0.01,0.00,-0.00
21.358,-0.00,0.00,-0.00
21.368,0.00,0.00,-0.00
21.378,0.01,0.00,-0.01
21.388,0.01,0.00,-0.01
21.398,0.01,-0.00,-0.00
21.408,0.01,0.00,-0.00
21.418,0.02,0.00,-0.00
21.428,0.01,-0.00,-0.00
21.438,0.01,0.00,-0.00
21.448,0.01,-0.00,-0.00
21.458,0.00,0.00,-0.00
21.468,-0.00,0.00,-0.00
21.478,-0.01,0.00,-0.00
21.488,-0.02,0.00,-0.00
21.498,-0.02,0.00,-0.00
21.508,-0.01,0.01,-0.01
21.518,-0.01,0.00,-0.00
21.528,-0.01,0.00,-0.00
21.538,-0.01,0.00,0.00
21.548,-0.01,0.00,-0.00
21.559,-0.01,0.00,-0.01
21.568,-0.00,0.00,-0.00
21.577,0.00,0.00,-0.01
21.587,0.00,0.00,-0.01
21.597,0.00,0.00,-0.00
21.607,0.01,0.00,-0.01
21.617,0.01,0.00,-0.01
21.628,0.01,-0.00,-0.01
21.637,0.01,0.00,-0.00
21.647,-0.00,0.00,-0.00
21.657,-0.01,0.00,0.00
21.667,-0.01,0.00,0.01
21.677,-0.02,0.00,0.01
21.687,-0.02,0.00,0.01
21.697,-0.02,0.00,0.00
21.707,-0.02,0.00,-0.00
21.717,-0.02,0.01,-0.00
21.727,-0.01,0.01,0.00
21.737,-0.01,0.01,0.00
21.747,-0.01,0.01,-0.00
21.757,-0.01,0.01,0.00
21.767,-0.01,0.01,0.00
21.777,-0.01,0.00,0.00
21.787,-0.01,-0.00,-0.00
21.797,0.00,-0.00,-0.00
21.807,0.01,-0.01,-0.01
21.817,0.01,-0.01,-0.01
21.827,0.02,-0.01,-0.01
21.837,0.02,-0.01,-0.01
21.847,0.02,-0.00,-0.01
21.857,0.01,0.00,-0.00
21.867,-0.00,0.01,0.00
21.877,-0.01,0.01,0.00
21.887,-0.02,0.01,0.00
21.897,-0.02,0.01,-0.00
21.907,-0.02,0.01,-0.00
21.917,-0.02,0.00,0.00
21.927,-0.01,0.01,-0.00
21.937,-0.01,0.00,-0.00
21.947,-0.00,-0.00,-0.01
21.957,-0.00,-0.00,-0.00
21.967,-0.00,0.00,-0.00
21.977,0.00,0.00,-0.00
21.987,0.01,0.00,-0.00
21.997,0.01,0.00,-0.00
22.007,0.01,0.00,-0.00
22.017,0.01,0.00,-0.01
22.027,0.01,0.00,-0.00
22.036,0.00,0.00,-0.01
22.047,0.00,0.00,-0.01
22.057,0.00,0.00,-0.01
22.066,0.00,0.00,-0.01
22.077,-0.00,0.00,-0.01
22.086,0.00,0.00,-0.00
22.096,-0.00,0.01,-0.00
22.107,-0.01,0.00,-0.00
22.116,-0.01,0.00,-0.00
22.126,-0.01,0.00,-0.00
22.136,-0.01,-0.00,-0.00
22.146,-0.01,0.00,-0.00
22.156,-0.01,0.00,-0.00
22.166,-0.01,0.00,-0.00
22.176,-0.00,0.00,-0.00
22.186,-0.00,0.00,-0.00
22.196,0.00,0.00,-0.00
22.206,0.00,0.00,-0.00
22.216,0.01,0.00,0.00
22.226,0.00,0.00,-0.00
22.236,0.00,0.00,-0.00
22.246,-0.00,0.00,-0.00
22.256,-0.00,0.00,-0.00
22.266,-0.00,0.00,-0.00
22.276,-0.00,0.00,-0.00
22.286,0.00,0.00,-0.00
22.296,-0.00,-0.00,-0.00
22.306,0.00,-0.00,-0.00
22.316,0.00,0.00,-0.00
22.326,0.00,-0.00,-0.00
22.336,0.00,0.00,-0.00
22.346,0.00,0.00,-0.00
22.356,-0.00,0.00,-0.00
22.366,-0.00,0.00,-0.00
22.376,-0.00,0.00,-0.00
22.386,-0.00,0.00,-0.00
22.396,0.00,0.00,-0.00
22.406,-0.00,0.00,-0.00
22.416,-0.00,0.00,-0.01
22.426,-0.00,0.00,-0.00
22.436,-0.00,0.00,-0.01
22.446,-0.00,0.00,-0.00
22.456,-0.00,0.00,-0.00
22.466,-0.00,0.00,-0.00
22.476,-0.00,0.00,-0.00
22.486,-0.00,0.00,-0.00
22.496,-0.00,0.00,-0.00
22.506,0.00,0.00,-0.00
22.516,-0.00,0.00,-0.00
22.526,-0.00,0.00,-0.00
22.536,-0.00,0.00,-0.00
22.545,-0.00,0.00,-0.00
22.555,-0.00,0.00,-0.00
22.565,-0.00,0.00,-0.00
22.575,-0.00,0.00,-0.00
22.585,0.00,0.00,-0.00
22.595,0.00,0.00,-0.00
22.605,0.00,0.00,-0.00
22.615,0.00,0.00,-0.01
22.625,0.00,0.00,-0.00
22.635,0.00,0.00,-0.01
22.645,0.01,0.00,-0.00
22.655,0.01,0.00,-0.00
22.665,0.02,0.00,-0.00
22.675,0.01,0.00,-0.00
22.685,-0.00,0.00,-0.00
22.695,-0.01,0.00,-0.00
22.705,-0.01,0.01,-0.01
22.715,-0.01,0.00,-0.00
22.725,-0.01,-0.00,-0.00
22.735,0.00,-0.00,-0.01
22.745,0.01,0.00,-0.01
22.755,0.01,0.01,-0.00
22.765,-0.01,0.01,0.00
22.775,-0.03,0.01,0.01
22.785,-0.04,0.00,0.01
22.795,-0.04,0.00,0.01
22.805,-0.03,0.00,0.01
22.815,-0.02,0.00,0.00
22.825,-0.00,0.00,-0.00
22.835,0.01,0.00,-0.01
22.845,0.01,0.01,-0.01
22.855,0.01,0.01,-0.00
22.865,0.01,0.01,-0.00
22.875,0.01,0.01,-0.00
22.885,0.01,0.01,-0.01
22.895,0.02,0.00,-0.00
22.905,0.02,-0.00,0.00
22.915,0.02,-0.00,-0.00
22.925,0.03,-0.01,-0.00
22.935,0.03,0.00,-0.00
22.945,0.02,-0.00,0.00
22.955,0.00,-0.00,0.00
22.965,-0.01,0.00,0.00
22.975,-0.02,0.00,0.00
22.985,-0.03,0.00,0.00
22.995,-0.03,0.00,-0.00
23.005,-0.02,0.01,-0.00
23.014,-0.02,0.01,-0.00
23.025,-0.02,0.01,-0.00
23.035,-0.02,0.01,-0.00
23.045,-0.02,0.01,-0.00
23.054,-0.02,0.01,-0.00
23.065,-0.01,-0.00,-0.00
23.074,0.01,-0.00,0.00
23.084,0.02,0.00,-0.00
23.095,0.02,0.00,-0.00
23.104,0.02,0.00,-0.00
23.114,0.02,0.00,-0.00
23.124,0.02,0.00,-0.01
23.134,0.02,0.00,-0.01
23.144,0.01,0.00,-0.01
23.154,0.01,-0.00,-0.01
23.164,0.01,0.00,-0.01
23.174,0.00,0.00,-0.01
23.184,-0.00,0.00,-0.01
23.194,-0.00,0.00,-0.01
23.204,-0.00,0.01,-0.01
23.214,-0.01,0.01,-0.01
23.224,-0.01,0.01,-0.00
23.234,-0.01,0.01,-0.00
23.244,-0.01,0.01,-0.01
23.254,-0.01,0.00,-0.00
23.264,-0.01,0.00,-0.00
23.274,-0.01,0.00,-0.01
23.284,0.00,0.00,-0.01
23.294,0.00,0.00,-0.01
23.304,0.01,0.00,-0.01
23.314,0.01,0.00,-0.01
23.324,0.01,0.00,-0.00
23.334,0.01,0.00,-0.00
23.344,0.01,0.00,-0.00
23.354,0.01,0.01,-0.00
23.364,0.00,0.01,-0.00
23.374,0.00,0.01,-0.00
23.384,-0.00,0.01,-0.00
23.394,0.00,0.01,-0.00
23.404,0.00,0.00,-0.01
23.414,0.00,0.00,-0.01
23.424,0.00,0.00,-0.01
23.434,0.00,0.00,-0.00
23.444,0.00,-0.00,-0.00
23.454,0.00,0.00,-0.00
23.464,0.00,0.00,-0.00
23.474,0.00,0.00,-0.00
23.484,0.00,0.01,-0.00
23.494,0.00,0.01,-0.00
23.504,0.00,0.00,-0.00
23.514,0.00,0.00,-0.00
23.524,0.00,0.00,-0.00
23.534,-0.00,0.00,-0.00
23.544,-0.00,0.00,-0.00
23.553,-0.00,0.00,-0.00
23.563,-0.00,0.00,-0.00
23.573,-0.01,0.00,-0.00
23.583,-0.01,0.00,-0.00
23.593,-0.01,0.01,0.00
23.603,-0.01,0.01,-0.00
23.613,-0.02,0.01,-0.00
23.623,-0.01,0.00,-0.00
23.633,-0.01,0.00,-0.00
23.643,0.00,0.00,-0.01
23.653,0.01,0.00,-0.01
23.663,0.02,0.00,-0.01
23.673,0.01,0.00,-0.01
23.683,0.01,0.00,-0.01
23.693,0.00,0.00,-0.00
23.703,-0.00,0.00,-0.00
23.713,0.00,0.00,-0.00
23.723,0.00,0.00,-0.01
23.733,0.01,0.01,-0.01
23.743,0.01,0.00,-0.00
23.753,0.01,0.00,-0.00
23.763,0.00,0.00,-0.00
23.773,0.00,0.00,-0.01
23.783,0.01,0.00,-0.01
23.793,0.01,0.00,-0.00
23.803,0.01,0.01,-0.00
23.813,-0.00,0.00,-0.00
23.823,-0.01,0.00,-0.00
23.833,-0.01,0.00,-0.01
23.843,-0.01,0.00,-0.01
23.853,-0.00,0.01,-0.01
23.863,-0.00,0.00,-0.01
23.873,-0.00,0.00,-0.00
23.883,-0.00,0.00,-0.00
23.893,-0.00,0.00,-0.00
23.903,-0.00,0.00,0.00
23.913,-0.00,0.00,0.00
23.923,-0.01,0.00,0.00
